Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres
2021-11-14,BILBAO,2.0,10.0,8.0,15.0,12.9,10.2,14.2,13.9,,337.0,8.7,29.6,1022.5
2021-11-15,BILBAO,8.0,33.0,22.0,15.0,12.0,10.0,15.2,0.0,,9.0,5.3,24.1,1023.5
2021-11-16,BILBAO,6.0,36.0,28.0,19.0,10.9,9.8,12.1,0.4,,39.0,4.4,16.7,1023.9
2021-11-17,BILBAO,4.0,23.0,18.0,15.0,10.6,8.8,11.6,0.0,,48.0,4.4,16.7,1027.7
2021-11-18,BILBAO,18.0,53.0,27.0,23.0,10.1,6.2,14.7,0.0,,65.0,5.8,16.7,1030.3
2021-11-19,BILBAO,17.0,58.0,33.0,23.0,10.1,3.6,18.5,0.0,,105.0,7.6,25.9,1027.2
2021-11-20,BILBAO,3.0,27.0,22.0,23.0,12.3,8.3,17.4,0.0,,109.0,7.8,27.8,1022.0
2021-11-21,BILBAO,9.0,42.0,29.0,21.0,9.8,6.0,12.6,19.6,,93.0,5.5,27.8,1017.1
2021-11-22,BILBAO,4.0,28.0,22.0,10.0,9.6,7.5,11.0,3.7,,299.0,7.7,35.2,1014.0
2021-11-23,BILBAO,3.0,19.0,15.0,13.0,9.4,7.7,10.0,13.1,,13.0,5.8,22.2,1016.8
2021-11-24,BILBAO,8.0,32.0,21.0,12.0,9.7,7.3,12.9,29.6,,25.0,5.5,24.1,1014.0
2021-11-25,BILBAO,3.0,18.0,15.0,16.0,8.7,7.5,10.8,37.4,,302.0,15.9,38.9,1011.4
2021-11-26,BILBAO,5.0,27.0,20.0,13.0,9.2,6.9,10.8,19.0,,282.0,11.1,44.5,1012.4
2021-11-27,BILBAO,2.0,11.0,8.0,11.0,8.2,4.3,10.5,43.2,,280.0,21.2,79.6,1006.6
2021-11-28,BILBAO,2.0,11.0,8.0,12.0,8.6,5.6,11.2,50.3,,300.0,19.2,63.0,1013.3
2021-11-29,BILBAO,3.0,22.0,19.0,9.0,10.6,8.9,11.9,24.1,,289.0,8.3,46.3,1018.0
2021-11-30,BILBAO,10.0,44.0,29.0,16.0,11.4,7.4,15.9,0.0,,234.0,6.3,18.5,1026.2
2021-12-01,BILBAO,4.0,25.0,19.0,9.0,10.8,7.9,12.5,42.0,,213.0,9.7,44.5,1018.0
2021-12-02,BILBAO,3.0,18.0,14.0,17.0,9.3,7.1,11.4,7.9,,289.0,15.7,63.0,1016.5
2021-12-03,BILBAO,7.0,36.0,25.0,15.0,11.1,8.1,13.3,2.9,,341.0,8.8,38.9,1021.7
2021-12-04,BILBAO,2.0,12.0,9.0,9.0,11.4,7.6,14.9,33.1,,251.0,16.2,57.4,1019.1
2021-12-05,BILBAO,2.0,8.0,6.0,14.0,9.4,7.3,10.8,17.8,,293.0,23.3,101.8,1019.7
2021-12-06,BILBAO,2.0,15.0,12.0,11.0,11.1,8.8,13.7,4.3,,289.0,12.1,35.2,1023.0
2021-12-07,BILBAO,2.0,13.0,10.0,9.0,12.7,8.8,18.9,9.6,,173.0,16.6,46.3,1013.1
2021-12-08,BILBAO,2.0,9.0,7.0,7.0,7.1,4.4,10.0,30.5,,249.0,17.3,59.3,1011.3
2021-12-09,BILBAO,3.0,18.0,14.0,6.0,10.8,6.8,15.7,41.3,,287.0,19.1,57.4,1015.6
2021-12-10,BILBAO,2.0,8.0,5.0,17.0,12.9,10.6,15.4,27.4,,285.0,36.9,81.5,1016.2
2021-12-11,BILBAO,2.0,18.0,15.0,7.0,11.9,10.7,13.2,12.4,,305.0,11.6,44.5,1024.3
2021-12-12,BILBAO,9.2,30.8,17.1,15.0,12.1,6.3,16.0,0.0,,95.0,8.8,24.1,1026.1
2021-12-13,BILBAO,9.2,30.8,17.1,15.0,11.6,5.4,18.4,0.0,,100.0,6.7,24.1,1023.4
2021-12-14,BILBAO,9.2,30.8,17.1,15.0,7.8,3.4,15.0,0.0,,90.0,5.5,14.8,1027.4
2021-12-15,BILBAO,9.2,30.8,17.1,15.0,6.1,1.4,13.5,0.0,,74.0,6.6,14.8,1028.1
2021-12-16,BILBAO,58.0,124.0,35.0,38.0,7.2,1.5,17.1,0.0,,89.0,5.3,20.4,1028.8
2021-12-17,BILBAO,22.0,68.0,36.0,28.0,8.4,1.9,17.3,0.0,,101.0,8.4,25.9,1027.0
2021-12-18,BILBAO,5.0,32.0,25.0,16.0,10.5,6.3,16.6,0.0,,119.0,11.3,27.8,1027.6
2021-12-19,BILBAO,3.0,19.0,15.0,14.0,9.3,6.4,15.8,0.0,,116.0,14.2,31.5,1024.8
2021-12-20,BILBAO,14.0,52.0,31.0,28.0,9.0,4.0,15.4,0.0,,104.0,10.1,25.9,1019.6
2021-12-21,BILBAO,13.0,41.0,22.0,24.0,13.8,6.6,20.3,0.0,,106.0,8.9,20.4,1017.0
2021-12-22,BILBAO,18.0,53.0,27.0,24.0,15.1,10.0,21.4,0.0,,117.0,11.9,37.0,1015.8
2021-12-23,BILBAO,13.0,37.0,18.0,16.0,14.9,12.3,17.5,3.3,,145.0,18.5,44.5,1014.5
2021-12-24,BILBAO,12.0,28.0,9.0,15.0,15.7,13.9,17.1,0.0,,161.0,18.0,46.3,1008.7
2021-12-25,BILBAO,15.0,35.0,12.0,13.0,15.1,8.4,18.5,0.0,,160.0,12.7,37.0,1004.4
2021-12-26,BILBAO,14.0,39.0,17.0,15.0,12.8,7.5,17.6,8.2,,119.0,8.6,33.3,1007.6
2021-12-27,BILBAO,19.0,40.0,12.0,16.0,17.0,10.9,19.8,0.0,,197.0,19.6,46.3,1006.5
2021-12-28,BILBAO,7.0,27.0,18.0,13.0,17.3,11.4,21.3,0.0,,198.0,19.7,42.6,1015.5
2021-12-29,BILBAO,1.0,16.0,15.0,7.0,16.6,11.4,22.1,0.0,,154.0,7.9,27.8,1022.4
2021-12-30,BILBAO,3.0,26.0,22.0,7.0,16.1,10.0,24.7,0.0,,117.0,10.9,29.6,1021.2
2021-12-31,BILBAO,1.0,14.0,11.0,9.0,18.2,10.5,25.2,0.0,,141.0,11.2,33.3,1023.2
2022-01-01,BILBAO,0.0,5.0,5.0,11.0,20.2,14.7,24.4,0.0,,129.0,13.0,35.2,1024.2
2022-01-02,BILBAO,2.0,20.0,18.0,16.0,16.4,8.7,22.3,0.0,,89.0,9.0,31.5,1026.5
2022-01-03,BILBAO,2.0,16.0,14.0,12.0,14.9,7.0,20.9,0.0,,137.0,13.3,42.6,1021.5
2022-01-04,BILBAO,0.0,7.0,7.0,9.0,14.1,8.7,20.0,24.6,,254.0,21.1,51.8,1011.5
2022-01-05,BILBAO,5.0,33.0,26.0,12.0,7.8,3.5,9.8,2.2,,354.0,10.4,40.8,1019.4
2022-01-06,BILBAO,2.0,24.0,21.0,11.0,6.4,2.4,10.7,6.8,,96.0,7.7,14.8,1023.6
2022-01-07,BILBAO,1.0,15.0,15.0,14.0,9.8,6.3,12.4,2.1,,300.0,12.1,40.8,1028.2
2022-01-08,BILBAO,1.0,10.0,9.0,7.0,10.1,5.2,13.1,22.6,,173.0,10.9,38.9,1026.3
2022-01-09,BILBAO,0.0,5.0,5.0,11.0,12.4,9.1,14.7,37.3,,273.0,23.1,53.7,1019.1
2022-01-10,BILBAO,0.0,8.0,8.0,8.0,13.0,11.9,13.5,10.5,,303.0,28.8,63.0,1023.3
2022-01-11,BILBAO,1.0,19.0,18.0,14.0,11.8,7.6,12.7,1.3,,318.0,8.9,20.4,1029.4
2022-01-12,BILBAO,14.0,52.0,31.0,24.0,6.8,3.4,10.9,0.0,,75.0,6.1,16.7,1034.6
2022-01-13,BILBAO,11.0,45.0,28.0,17.0,6.6,1.2,13.9,0.0,,103.0,9.6,25.9,1033.8
2022-01-14,BILBAO,7.0,37.0,27.0,17.0,7.8,2.3,15.9,0.0,,123.0,8.1,22.2,1032.2
2022-01-15,BILBAO,8.0,45.0,33.0,22.0,5.4,0.0,14.1,0.0,,76.0,6.1,18.5,1028.6
2022-01-16,BILBAO,11.0,52.0,36.0,23.0,5.1,0.0,14.3,0.0,,77.0,7.5,14.8,1031.7
2022-01-17,BILBAO,16.0,55.0,30.0,25.0,4.8,-0.3,11.6,0.0,,66.0,8.3,18.5,1036.1
2022-01-18,BILBAO,14.0,51.0,31.0,26.0,4.2,-1.2,12.1,0.0,,57.0,7.0,13.0,1033.8
2022-01-19,BILBAO,18.0,61.0,34.0,28.0,5.2,0.7,10.4,0.3,,74.0,5.8,16.7,1034.6
2022-01-20,BILBAO,14.0,51.0,31.0,20.0,7.2,4.5,9.4,2.7,,66.0,6.5,20.4,1032.7
2022-01-21,BILBAO,4.0,20.0,14.0,12.0,6.8,4.9,8.5,0.0,,33.0,8.1,25.9,1033.9
2022-01-22,BILBAO,6.0,29.0,21.0,15.0,4.1,-0.6,9.4,0.0,,52.0,5.7,16.7,1033.8
2022-01-23,BILBAO,6.0,35.0,26.0,21.0,5.0,-2.2,14.0,0.0,,99.0,9.4,24.1,1027.8
2022-01-24,BILBAO,10.0,45.0,31.0,22.0,9.2,3.9,16.2,0.0,,123.0,10.4,24.1,1027.5
2022-01-25,BILBAO,11.0,51.0,35.0,25.0,7.6,2.3,16.1,0.0,,85.0,6.6,20.4,1031.9
2022-01-26,BILBAO,24.0,74.0,39.0,33.0,6.1,0.1,15.5,0.0,,79.0,6.6,18.5,1032.0
2022-01-27,BILBAO,14.0,48.0,27.0,30.0,5.4,-0.6,12.8,0.0,,36.0,6.7,16.7,1033.4
2022-01-28,BILBAO,5.0,35.0,27.0,20.0,6.7,4.4,9.3,0.0,,352.0,6.7,14.8,1037.5
2022-01-29,BILBAO,4.0,31.0,25.0,26.0,7.3,4.6,13.1,0.0,,86.0,6.4,16.7,1037.0
2022-01-30,BILBAO,4.0,28.0,22.0,28.0,6.6,3.4,11.4,1.8,,86.0,6.9,20.4,1033.1
2022-01-31,BILBAO,3.0,20.0,16.0,10.0,8.3,5.7,11.2,7.6,,351.0,12.7,37.0,1033.6
2022-02-01,BILBAO,3.0,28.0,25.0,19.0,9.5,3.7,12.1,0.0,,323.0,12.3,35.2,1035.8
2022-02-02,BILBAO,20.0,68.0,37.0,22.0,8.9,1.9,19.9,0.0,,90.0,7.8,22.2,1029.4
2022-02-03,BILBAO,24.0,79.0,43.0,29.0,8.4,2.4,17.9,0.0,,72.0,7.1,22.2,1022.6
2022-02-04,BILBAO,13.0,58.0,39.0,30.0,8.6,4.4,11.8,6.5,,53.0,5.8,22.2,1024.0
2022-02-05,BILBAO,1.0,17.0,16.0,11.0,9.1,2.3,11.9,0.0,,17.0,7.2,20.4,1030.5
2022-02-06,BILBAO,3.0,28.0,25.0,16.0,6.3,1.2,13.0,0.0,,85.0,7.5,20.4,1032.7
2022-02-07,BILBAO,9.0,50.0,37.0,21.0,8.6,3.8,12.1,1.5,,59.0,5.6,20.4,1034.3
2022-02-08,BILBAO,14.0,54.0,33.0,24.0,11.6,4.8,19.6,0.0,,88.0,10.4,29.6,1030.3
2022-02-09,BILBAO,7.0,44.0,34.0,30.0,12.4,5.1,21.6,0.0,,108.0,7.9,24.1,1028.0
2022-02-10,BILBAO,13.0,62.0,43.0,41.0,10.6,4.6,18.3,3.6,,64.0,7.0,18.5,1027.5
2022-02-11,BILBAO,4.0,33.0,28.0,22.0,9.7,4.3,13.2,0.6,,70.0,6.8,20.4,1029.9
2022-02-12,BILBAO,12.0,46.0,28.0,28.0,7.3,2.4,15.6,0.0,,89.0,6.4,14.8,1024.2
2022-02-13,BILBAO,2.0,15.0,12.0,23.0,12.7,4.5,17.8,3.3,,168.0,19.5,53.7,1014.3
2022-02-14,BILBAO,1.0,17.0,16.0,12.0,8.9,4.6,12.4,12.0,,259.0,16.7,55.5,1017.5
2022-02-15,BILBAO,4.0,33.0,29.0,16.0,10.2,5.9,14.7,0.1,,358.0,8.7,37.0,1026.4
2022-02-16,BILBAO,3.0,31.0,27.0,16.0,13.6,7.8,16.1,0.0,,168.0,10.0,27.8,1025.2
2022-02-17,BILBAO,14.0,51.0,31.0,27.0,13.6,7.6,18.4,0.0,,29.0,5.2,20.4,1026.4
2022-02-18,BILBAO,16.0,52.0,28.0,26.0,10.3,6.9,19.4,3.7,,312.0,10.7,37.0,1020.0
2022-02-19,BILBAO,2.0,20.0,18.0,17.0,8.4,4.2,12.4,0.0,,329.0,9.0,24.1,1027.7
2022-02-20,BILBAO,8.0,46.0,34.0,19.0,9.2,5.5,13.0,2.4,,92.0,5.0,24.1,1030.3
2022-02-21,BILBAO,3.0,28.0,23.0,32.0,10.3,5.9,14.8,0.4,,17.0,11.6,35.2,1031.6
2022-02-22,BILBAO,8.0,45.0,33.0,30.0,10.1,3.3,19.2,0.0,,66.0,6.4,18.5,1032.5
2022-02-23,BILBAO,22.0,78.0,46.0,38.0,9.6,0.8,20.4,0.0,,82.0,7.5,22.2,1025.1
2022-02-24,BILBAO,14.0,53.0,33.0,28.0,8.9,4.5,13.1,2.6,,56.0,7.2,25.9,1024.9
2022-02-25,BILBAO,3.0,29.0,25.0,17.0,8.6,2.0,11.4,0.0,,62.0,7.0,25.9,1030.6
2022-02-26,BILBAO,4.0,33.0,27.0,23.0,9.6,0.0,19.4,0.0,,111.0,9.9,31.5,1022.8
2022-02-27,BILBAO,2.0,22.0,20.0,20.0,13.3,6.2,17.9,0.0,,86.0,9.5,24.1,1022.4
2022-02-28,BILBAO,12.0,52.0,33.0,32.0,11.6,4.6,21.7,0.0,,100.0,7.5,20.4,1025.7
2022-03-01,BILBAO,13.0,58.0,39.0,41.0,12.4,5.5,22.7,1.2,,103.0,7.9,22.2,1023.3
2022-03-02,BILBAO,2.0,29.0,26.0,18.0,12.2,7.1,15.4,4.1,,321.0,10.8,31.5,1021.5
2022-03-03,BILBAO,2.0,22.0,20.0,11.0,10.0,7.5,13.5,25.8,,326.0,12.2,40.8,1017.7
2022-03-04,BILBAO,1.0,14.0,14.0,17.0,9.9,5.7,11.9,12.0,,306.0,14.1,53.7,1023.4
2022-03-05,BILBAO,1.0,19.0,18.0,9.0,7.2,5.1,9.8,9.9,,100.0,6.8,24.1,1021.9
2022-03-06,BILBAO,1.0,18.0,18.0,8.0,6.8,4.5,10.0,8.2,,69.0,5.3,22.2,1019.9
2022-03-07,BILBAO,7.0,33.0,23.0,18.0,9.7,5.4,13.4,0.0,,94.0,8.3,25.9,1015.3
2022-03-08,BILBAO,2.0,24.0,22.0,13.0,12.0,5.8,16.3,1.5,,156.0,13.6,37.0,1014.5
2022-03-09,BILBAO,1.0,17.0,16.0,11.0,12.7,5.7,16.3,4.9,,140.0,16.8,42.6,1017.6
2022-03-10,BILBAO,1.0,18.0,16.0,8.0,13.5,9.3,18.3,0.0,,143.0,10.3,31.5,1016.4
2022-03-11,BILBAO,1.0,12.0,11.0,10.0,14.7,8.5,20.0,7.4,,191.0,15.5,40.8,1010.4
2022-03-12,BILBAO,1.0,11.0,10.0,9.0,12.2,5.9,17.6,10.2,,139.0,12.0,38.9,1012.9
2022-03-13,BILBAO,0.0,16.0,16.0,9.0,12.1,7.8,18.0,0.0,,178.0,9.1,29.6,1012.9
2022-03-14,BILBAO,2.0,29.0,27.0,11.0,12.8,9.2,16.2,2.9,,113.0,10.5,37.0,1016.2
2022-03-15,BILBAO,1.0,18.0,17.0,115.0,18.7,15.5,21.2,0.0,,127.0,27.1,37.0,1015.5
2022-03-16,BILBAO,0.0,13.0,12.0,61.0,14.9,11.1,17.8,0.8,,303.0,22.9,35.2,1020.1
2022-03-17,BILBAO,0.0,11.0,11.0,23.0,11.1,9.2,11.5,1.3,,321.0,15.8,35.2,1029.8
2022-03-18,BILBAO,1.0,17.0,16.0,33.0,10.4,8.5,11.8,0.0,,313.0,7.8,24.1,1029.5
2022-03-19,BILBAO,1.0,19.0,19.0,26.0,14.5,7.9,19.0,0.0,,117.0,13.6,31.5,1024.0
2022-03-20,BILBAO,0.0,8.0,8.0,18.0,16.2,11.9,20.1,0.0,,143.0,17.4,38.9,1020.7
2022-03-21,BILBAO,1.0,9.0,9.0,13.0,15.9,13.8,17.9,0.0,,133.0,30.9,46.3,1020.7
2022-03-22,BILBAO,0.0,9.0,9.0,14.0,13.9,12.2,16.0,0.0,,132.0,39.7,59.3,1021.3
2022-03-23,BILBAO,1.0,14.0,13.0,16.0,14.1,10.2,17.7,0.0,,122.0,25.4,48.2,1022.7
2022-03-24,BILBAO,2.0,20.0,18.0,17.0,13.6,7.3,19.3,0.7,,120.0,16.7,37.0,1022.6
2022-03-25,BILBAO,2.0,24.0,22.0,23.0,15.5,11.6,20.1,0.0,,115.0,12.7,33.3,1020.3
2022-03-26,BILBAO,0.0,18.0,17.0,26.0,16.1,9.5,22.6,0.0,,115.0,13.8,27.8,1019.3
2022-03-27,BILBAO,0.0,9.0,9.0,25.0,16.8,11.3,22.6,0.0,,118.0,18.6,33.3,1021.5
2022-03-28,BILBAO,2.0,25.0,22.0,22.6,17.1,11.0,21.1,0.0,,109.0,14.6,35.2,1018.8
2022-03-29,BILBAO,4.0,26.0,20.0,22.6,12.9,9.8,15.8,0.6,,315.0,8.3,24.1,1012.1
2022-03-30,BILBAO,1.0,13.0,12.0,30.0,11.9,9.4,13.6,6.3,,294.0,12.6,38.9,1007.9
2022-03-31,BILBAO,1.0,15.0,14.0,21.0,9.6,6.8,13.6,25.3,,291.0,12.4,48.2,1007.6
2022-04-01,BILBAO,1.0,14.0,13.0,21.5,6.9,3.6,11.4,7.7,,319.0,17.0,48.2,1017.9
2022-04-02,BILBAO,1.0,11.0,11.0,21.5,6.5,3.4,10.0,9.3,,346.0,14.4,51.8,1022.5
2022-04-03,BILBAO,1.0,13.0,12.0,21.5,4.9,2.3,9.1,0.7,,39.0,7.4,25.9,1022.4
2022-04-04,BILBAO,9.0,36.0,23.0,21.5,5.9,2.6,9.6,0.0,,54.0,7.3,25.9,1023.0
2022-04-05,BILBAO,5.0,27.0,20.0,20.0,7.6,1.7,13.8,0.0,,43.0,7.7,24.1,1019.8
2022-04-06,BILBAO,7.0,39.0,28.0,25.0,8.4,1.4,16.3,0.0,,40.0,9.6,24.1,1016.5
2022-04-07,BILBAO,6.0,34.0,25.0,22.0,14.1,4.8,22.2,0.0,,78.0,12.2,33.3,1015.9
2022-04-08,BILBAO,2.0,12.0,10.0,15.0,14.9,10.7,18.8,0.8,,218.0,21.1,48.2,1013.9
2022-04-09,BILBAO,2.0,17.0,14.0,17.0,12.1,7.1,16.3,0.1,,14.0,8.2,29.6,1019.9
2022-04-10,BILBAO,2.0,15.0,12.0,13.0,16.6,6.0,24.2,0.0,,113.0,17.7,40.8,1012.5
2022-04-11,BILBAO,2.0,15.0,12.0,35.0,20.2,14.9,25.2,2.3,,132.0,28.6,55.5,1003.6
2022-04-12,BILBAO,2.0,13.0,11.0,21.0,17.8,13.4,23.7,0.0,,173.0,13.4,40.8,1006.4
2022-04-13,BILBAO,4.0,21.0,15.0,18.0,14.8,9.4,18.2,0.0,,335.0,13.4,29.6,1015.9
2022-04-14,BILBAO,2.0,13.0,11.0,16.0,14.3,12.2,19.0,0.1,,293.0,10.2,20.4,1021.5
2022-04-15,BILBAO,2.0,15.0,13.0,23.0,14.4,11.7,18.5,0.0,,305.0,9.1,24.1,1024.7
2022-04-16,BILBAO,4.0,27.0,22.0,46.0,14.3,9.2,20.2,0.0,,276.0,8.2,24.1,1024.8
2022-04-17,BILBAO,2.0,17.0,14.0,22.0,13.1,7.4,18.9,0.0,,354.0,10.9,27.8,1022.4
2022-04-18,BILBAO,1.0,9.0,8.0,19.0,13.8,11.7,16.7,2.6,,318.0,10.0,22.2,1020.4
2022-04-19,BILBAO,1.0,13.0,12.0,14.0,10.9,7.9,12.3,17.5,,301.0,9.7,29.6,1017.6
2022-04-20,BILBAO,2.0,12.0,10.0,14.0,10.5,7.9,13.9,37.2,,306.0,17.8,42.6,1013.6
2022-04-21,BILBAO,2.0,23.0,20.0,23.0,10.6,7.6,13.0,0.0,,284.0,10.4,42.6,1010.3
2022-04-22,BILBAO,5.0,34.0,28.0,15.0,12.3,7.2,18.3,4.3,,122.0,9.5,35.2,998.6
2022-04-23,BILBAO,1.0,13.0,11.0,7.0,11.3,9.1,13.0,8.6,,222.0,11.4,57.4,996.6
2022-04-24,BILBAO,2.0,16.0,14.0,14.0,14.4,11.6,17.3,0.0,,286.0,17.5,59.3,1010.8
2022-04-25,BILBAO,7.0,31.0,20.0,20.0,15.6,9.0,21.7,0.0,,64.0,8.4,27.8,1013.3
2022-04-26,BILBAO,12.0,51.0,33.0,33.0,16.0,8.5,26.3,1.9,,23.0,9.4,24.1,1011.9
2022-04-27,BILBAO,4.0,39.0,34.0,28.0,14.2,12.7,16.9,5.9,,358.0,5.8,24.1,1016.6
2022-04-28,BILBAO,2.0,25.0,22.0,20.0,14.0,9.4,16.7,0.0,,318.0,8.4,22.2,1024.1
2022-04-29,BILBAO,10.0,37.0,22.0,27.0,13.5,7.9,19.3,0.0,,3.0,9.2,24.1,1027.5
2022-04-30,BILBAO,3.0,25.0,20.0,33.0,14.5,10.8,19.5,0.0,,11.0,6.9,22.2,1025.4
2022-05-01,BILBAO,2.0,15.0,13.0,33.0,13.7,10.0,17.7,0.0,,295.0,8.2,25.9,1022.2
2022-05-02,BILBAO,2.0,15.0,13.0,28.0,14.4,11.9,16.9,0.0,,309.0,10.5,25.9,1017.6
2022-05-03,BILBAO,2.0,16.0,13.0,41.0,14.8,12.5,17.8,0.0,,297.0,15.9,29.6,1018.2
2022-05-04,BILBAO,4.0,23.0,18.0,33.0,14.7,11.2,18.0,0.0,,290.0,10.4,27.8,1022.0
2022-05-05,BILBAO,4.0,21.0,15.0,28.0,14.9,9.6,18.5,0.0,,328.0,8.5,25.9,1025.9
2022-05-06,BILBAO,4.0,21.0,16.0,21.0,13.6,8.3,18.6,0.0,,22.0,8.7,25.9,1028.0
2022-05-07,BILBAO,3.0,19.0,15.0,23.0,15.2,8.4,22.6,0.0,,56.0,7.0,22.2,1025.6
2022-05-08,BILBAO,3.0,19.0,15.0,21.0,16.1,9.2,23.0,0.0,,43.0,8.9,22.2,1023.1
2022-05-09,BILBAO,7.0,37.0,27.0,25.0,17.8,9.2,26.6,0.0,,36.0,7.7,22.2,1021.9
2022-05-10,BILBAO,7.0,36.0,25.0,33.0,16.9,12.2,21.2,0.0,,353.0,10.7,27.8,1020.9
2022-05-11,BILBAO,4.0,24.0,18.0,34.0,15.8,12.3,19.8,0.2,,352.0,9.0,27.8,1019.5
2022-05-12,BILBAO,6.0,30.0,22.0,21.0,16.3,13.7,20.0,3.9,,19.0,8.5,22.2,1021.6
2022-05-13,BILBAO,4.0,22.0,16.0,19.0,17.7,14.4,23.4,0.0,,335.0,8.0,22.2,1022.4
2022-05-14,BILBAO,3.0,22.0,17.0,26.0,19.6,15.9,27.3,2.2,,144.0,8.7,24.1,1016.9
2022-05-15,BILBAO,2.0,13.0,11.0,22.0,22.6,16.2,29.9,0.0,,174.0,15.5,37.0,1012.3
2022-05-16,BILBAO,3.0,24.0,20.0,19.0,22.8,14.9,30.2,0.0,,152.0,10.6,33.3,1017.0
2022-05-17,BILBAO,3.0,24.0,19.0,19.0,23.6,15.6,31.7,0.0,,200.0,13.8,35.2,1017.7
2022-05-18,BILBAO,5.0,27.0,20.0,25.0,21.9,14.9,34.2,0.0,,6.0,14.4,37.0,1018.4
2022-05-19,BILBAO,5.0,22.0,16.0,21.0,18.6,12.8,25.3,0.0,,6.0,7.9,25.9,1019.4
2022-05-20,BILBAO,2.0,15.0,13.0,23.0,18.4,16.0,20.0,0.0,,308.0,9.3,27.8,1022.0
2022-05-21,BILBAO,2.0,15.0,12.0,24.0,20.1,16.7,26.1,0.0,,347.0,10.8,31.5,1018.6
2022-05-22,BILBAO,3.0,18.0,15.0,32.0,20.7,16.7,29.8,2.2,,5.0,15.0,40.8,1011.8
2022-05-23,BILBAO,2.0,17.0,14.0,16.0,16.8,12.9,19.7,0.5,,306.0,10.6,31.5,1013.6
2022-05-24,BILBAO,2.0,15.0,12.0,18.0,14.4,11.4,16.7,11.0,,319.0,14.0,35.2,1016.4
2022-05-25,BILBAO,2.0,14.0,11.0,18.0,15.2,12.1,18.7,1.2,,296.0,12.9,31.5,1024.0
2022-05-26,BILBAO,3.0,19.0,15.0,14.0,15.9,12.3,18.8,0.0,,50.0,7.0,24.1,1028.8
2022-05-27,BILBAO,5.0,21.0,13.0,13.0,16.4,11.2,20.3,0.0,,53.0,7.5,24.1,1026.7
2022-05-28,BILBAO,2.0,16.0,13.0,17.0,17.9,11.5,24.0,0.0,,51.0,7.2,24.1,1019.4
2022-05-29,BILBAO,3.0,14.0,11.0,19.0,17.8,10.8,24.3,0.0,,49.0,10.4,22.2,1011.5
2022-05-30,BILBAO,4.0,21.0,16.0,21.0,17.9,13.7,22.5,0.0,,27.0,7.2,24.1,1010.2
2022-05-31,BILBAO,5.0,28.0,21.0,25.0,19.3,11.2,27.2,0.0,,82.0,8.3,24.1,1013.7
2022-06-01,BILBAO,5.0,28.0,21.0,29.0,20.0,13.5,29.8,1.2,,12.0,11.5,25.9,1013.6
2022-06-02,BILBAO,3.0,18.0,14.0,27.0,19.7,14.7,26.8,0.0,,348.0,9.8,27.1,1013.9
2022-06-03,BILBAO,3.0,18.0,15.0,24.0,20.2,16.6,24.2,0.0,,292.0,10.4,27.1,1014.0
2022-06-04,BILBAO,1.0,11.0,9.0,18.0,19.1,16.2,21.3,2.1,,317.0,9.0,27.1,1016.5
2022-06-05,BILBAO,2.0,13.0,10.0,20.0,18.7,13.9,23.5,0.0,,357.0,7.1,27.1,1021.0
2022-06-06,BILBAO,5.0,25.0,17.0,22.0,19.4,12.8,26.0,3.7,,27.0,8.2,27.1,1020.2
2022-06-07,BILBAO,2.0,16.0,13.0,20.0,19.9,16.3,24.1,0.0,,334.0,6.6,27.1,1020.5
2022-06-08,BILBAO,5.0,25.0,18.0,12.0,18.2,16.0,20.9,5.1,,341.0,7.8,27.1,1017.8
2022-06-09,BILBAO,5.0,20.0,13.0,11.0,19.1,13.9,22.6,0.0,,323.0,8.5,27.1,1023.4
2022-06-10,BILBAO,8.0,28.0,16.0,20.0,20.1,12.3,27.7,0.0,,87.0,10.7,27.1,1022.5
2022-06-11,BILBAO,2.0,13.0,11.0,19.0,19.3,16.9,21.3,4.9,,350.0,6.3,27.1,1023.1
2022-06-12,BILBAO,2.0,11.0,9.0,21.0,19.8,17.6,25.5,0.2,,310.0,10.9,27.1,1022.3
2022-06-13,BILBAO,2.0,14.0,11.0,31.0,21.1,17.8,24.8,0.0,,293.0,7.9,27.1,1020.5
2022-06-14,BILBAO,7.0,32.0,21.0,47.0,21.9,17.4,28.2,0.0,,309.0,8.9,27.8,1013.9
2022-06-15,BILBAO,6.0,32.0,23.0,45.0,23.6,17.8,30.2,0.0,,1.0,12.7,24.1,1016.7
2022-06-16,BILBAO,5.0,37.0,30.0,55.0,27.2,19.2,37.1,0.0,,94.0,8.0,29.6,1017.8
2022-06-17,BILBAO,3.0,32.0,28.0,55.0,30.0,20.5,39.9,0.0,,79.0,10.3,31.5,1017.9
2022-06-18,BILBAO,2.0,17.0,14.0,51.0,25.6,17.9,40.9,0.1,,58.0,11.4,33.3,1012.5
2022-06-19,BILBAO,2.0,14.0,11.0,22.0,20.9,15.5,28.6,1.2,,1.0,11.7,31.5,1009.1
2022-06-20,BILBAO,2.0,16.0,12.0,15.0,17.6,15.9,19.3,1.7,,320.0,8.0,25.9,1012.7
2022-06-21,BILBAO,3.0,18.0,14.0,17.0,19.4,16.2,24.8,16.4,,343.0,6.7,25.9,1012.4
