Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,Cluster_KMeans,Cluster_DBSCAN,Cluster_Agglomerative,Cluster_GaussianMixture,PCA1,PCA2
2020-01-17,GASTEIZ,5.0,23.0,29.0,4.0,7.7,0.7,11.3,0.0,287.0,13.1,29.6,1028.6,0,1,1,3,0.8121304256756804,-0.15719157001505016
2020-01-18,GASTEIZ,8.0,30.0,42.0,7.0,3.9,-0.2,10.4,15.0,297.0,7.0,20.4,1026.6,0,1,1,0,0.8188033201575279,-0.15887790606852523
2020-01-19,GASTEIZ,6.0,14.0,23.0,3.0,4.5,2.7,5.9,0.1,4.0,27.2,46.3,1029.8,0,1,1,0,0.8154157730923578,-0.1430964145918342
2020-01-20,GASTEIZ,10.0,22.0,38.0,6.0,1.7,1.0,4.1,0.0,21.0,22.7,31.5,1035.0,0,1,1,3,0.8227422747605978,-0.14643536342389474
2020-01-21,GASTEIZ,10.0,23.0,38.0,8.0,2.7,1.8,4.7,0.1,18.0,18.7,25.9,1030.6,0,1,1,3,0.8211433968307086,-0.150075383573836
2020-01-22,GASTEIZ,13.0,33.0,53.0,10.0,5.7,3.9,9.7,0.5,35.0,7.7,16.7,1023.8,0,1,1,0,0.8168245630580018,-0.16067950300244963
2020-01-23,GASTEIZ,13.0,33.0,54.0,13.0,5.2,3.0,8.0,0.0,294.0,6.6,20.4,1021.0,0,1,1,3,0.8178500429239351,-0.16125610565540247
2020-01-24,GASTEIZ,26.0,37.0,77.0,16.0,4.5,1.0,9.6,0.0,238.0,7.5,25.9,1021.9,0,1,1,3,0.819157160749343,-0.16021500998862276
2020-01-25,GASTEIZ,16.0,32.0,57.0,14.0,5.2,1.4,10.3,4.3,4.0,4.6,16.7,1019.3,0,1,1,0,0.8174901699407929,-0.16234416056817288
2020-01-26,GASTEIZ,3.0,14.0,18.0,6.0,5.4,-0.5,10.4,0.2,212.0,11.5,29.6,1022.1,0,1,1,3,0.8163906331467585,-0.1569823790557772
2020-01-27,GASTEIZ,2.0,12.0,15.0,4.0,9.3,5.1,11.4,0.0,213.0,23.4,40.8,1018.6,0,1,3,3,0.8053393244434786,-0.14762572268788804
2020-01-28,GASTEIZ,17.0,34.0,59.0,6.0,8.7,1.7,14.4,0.0,65.0,13.2,37.0,1019.2,0,1,1,3,0.8090156731855014,-0.15665839335493767
2020-01-29,GASTEIZ,21.0,26.0,59.0,11.0,8.4,1.7,15.5,5.2,273.0,10.1,27.8,1021.8,0,1,1,0,0.809876446089339,-0.158897408194428
2020-01-30,GASTEIZ,1.0,7.0,9.0,3.0,11.8,10.6,14.7,0.0,226.0,24.2,40.8,1020.3,0,1,3,3,0.8002872186657627,-0.14816980875406713
2020-01-31,GASTEIZ,23.0,20.0,55.0,4.0,11.9,5.1,17.7,0.2,211.0,14.3,33.3,1021.2,0,1,1,3,0.8024815470739957,-0.15724314220908805
2020-02-01,GASTEIZ,7.0,11.0,22.0,3.0,14.7,10.1,18.5,0.0,218.0,15.7,27.8,1021.1,0,1,3,3,0.7965067209237253,-0.1572331732565557
2020-02-02,GASTEIZ,1.0,7.0,9.0,3.0,14.6,8.7,19.0,0.0,217.0,17.0,38.9,1026.5,0,1,3,3,0.797017547281889,-0.15651990650472758
2020-02-03,GASTEIZ,35.0,30.0,82.0,15.0,11.3,3.6,21.7,0.0,89.0,7.2,25.9,1029.2,0,1,1,3,0.8063007688763922,-0.1641906674796973
2020-02-04,GASTEIZ,10.0,30.0,44.0,8.0,7.9,3.8,12.5,0.0,355.0,9.3,25.9,1032.8,0,1,1,3,0.813095154436272,-0.16111933985528748
2020-02-05,GASTEIZ,9.0,33.0,46.0,7.0,5.4,-0.8,11.0,0.0,4.0,9.1,22.2,1032.4,0,1,1,3,0.8181541556037782,-0.16015413410236823
2020-02-06,GASTEIZ,32.0,46.0,95.0,12.0,4.8,-2.2,13.5,0.0,247.0,10.1,27.8,1025.3,0,1,1,3,0.8183263296635853,-0.1583126878752426
2020-02-07,GASTEIZ,19.0,39.0,69.0,15.0,5.8,2.0,11.5,0.0,231.0,12.2,29.6,1024.1,0,1,1,3,0.8156739935896655,-0.15674025553152596
2020-02-08,GASTEIZ,8.0,33.0,44.0,15.0,5.6,1.2,8.9,3.4,198.0,5.6,20.4,1025.3,0,1,1,0,0.817261253052511,-0.16229904962301786
2020-02-09,GASTEIZ,2.0,12.0,15.0,6.0,8.4,4.2,12.6,0.0,216.0,16.1,35.2,1027.6,0,1,1,3,0.8098964532933941,-0.15468945453423985
2020-02-10,GASTEIZ,8.0,18.0,29.0,4.0,12.4,6.0,17.8,0.0,213.0,19.4,38.9,1027.9,0,1,3,3,0.8010638835221375,-0.15350156073269172
2020-02-11,GASTEIZ,11.0,32.0,48.0,7.0,7.9,4.5,13.1,0.9,34.0,7.0,18.5,1028.6,0,1,1,0,0.8130245958820516,-0.16268944465066884
2020-02-12,GASTEIZ,10.0,30.0,44.0,7.0,8.6,4.7,13.4,0.0,353.0,5.2,14.8,1025.2,0,1,1,3,0.8117777786338679,-0.16442840146260118
2020-02-13,GASTEIZ,10.0,21.0,37.0,9.0,9.5,2.2,17.4,0.0,246.0,15.7,37.0,1022.1,0,1,1,3,0.8071399908401987,-0.15502129472284715
2020-02-14,GASTEIZ,7.0,31.0,41.0,8.0,10.4,4.4,16.2,0.0,27.0,6.2,16.7,1026.3,0,1,1,3,0.8080266401626535,-0.16442426918304887
2020-02-15,GASTEIZ,11.0,22.0,38.0,9.0,8.7,1.0,16.0,0.0,175.0,12.3,35.2,1025.1,0,1,1,3,0.809897452385675,-0.15803002323506726
2020-02-16,GASTEIZ,1.0,7.0,8.0,6.0,12.9,10.4,15.7,0.0,211.0,18.5,42.6,1023.1,0,1,3,3,0.7997181466221326,-0.154086340072516
2020-02-17,GASTEIZ,6.0,23.0,31.0,4.0,9.7,5.9,13.9,1.3,314.0,14.8,31.5,1028.0,0,1,1,0,0.8074248427280878,-0.15631114133894275
2020-02-18,GASTEIZ,5.0,27.0,34.0,5.0,5.4,0.5,9.5,0.4,348.0,5.2,22.2,1035.8,0,1,1,3,0.8193968651054502,-0.16395595150492215
2020-02-19,GASTEIZ,29.0,43.0,87.0,14.0,3.5,-2.4,13.6,0.0,59.0,3.7,16.7,1034.1,0,1,1,3,0.8234586642017888,-0.16436468326720519
2020-02-20,GASTEIZ,36.0,38.0,93.0,24.0,5.2,-2.8,16.3,0.0,49.0,9.1,22.2,1027.6,0,1,1,3,0.8180132549933374,-0.15961298270343607
2020-02-21,GASTEIZ,24.0,43.0,78.0,12.0,6.3,-0.3,15.0,0.0,28.0,2.9,14.8,1032.5,0,1,1,3,0.8178002103720331,-0.16618051188578983
2020-02-22,GASTEIZ,30.0,43.0,89.0,16.0,6.3,-0.6,18.8,0.0,57.0,4.8,18.5,1034.5,0,1,1,3,0.8175814947535515,-0.16464744668998224
2020-02-23,GASTEIZ,19.0,43.0,71.0,17.0,6.7,-2.4,21.5,0.0,46.0,4.1,16.7,1035.1,0,1,1,3,0.8170047993234956,-0.16551566787575522
2020-02-24,GASTEIZ,38.0,50.0,109.0,22.0,7.2,-2.4,21.5,0.0,56.0,5.3,20.4,1028.1,0,1,1,3,0.8149160847689287,-0.16399026527216343
2020-02-25,GASTEIZ,6.0,23.0,32.0,20.0,8.0,2.0,15.6,0.8,324.0,8.3,29.6,1021.2,0,1,1,0,0.8116909449324815,-0.16087144625357647
2020-02-26,GASTEIZ,2.0,17.0,20.0,3.0,5.9,2.0,10.2,1.7,257.0,8.1,33.3,1022.8,0,1,1,0,0.8160348875288191,-0.16015413297613407
2020-02-27,GASTEIZ,2.0,13.0,16.0,9.0,9.4,4.0,15.0,0.0,246.0,14.0,38.9,1019.8,0,1,1,3,0.8074799648682859,-0.15630051297541742
2020-02-28,GASTEIZ,25.0,30.0,68.0,21.0,10.1,2.0,17.7,0.0,224.0,8.6,27.8,1019.9,0,1,1,3,0.8073428277420286,-0.16151331409691488
2020-02-29,GASTEIZ,3.0,15.0,20.0,19.0,10.6,6.0,16.0,0.0,245.0,21.1,40.8,1009.1,0,1,1,0,0.8021696843928309,-0.14939080337185526
2020-03-01,GASTEIZ,0.0,4.0,5.0,4.0,12.1,6.0,17.2,11.1,231.0,28.0,48.2,1007.0,0,1,1,0,0.7956346360924132,-0.14215036128087583
2020-03-02,GASTEIZ,1.0,9.0,10.0,1.0,6.9,2.9,12.5,5.8,277.0,23.5,57.4,1005.1,0,1,1,0,0.807778766650608,-0.14443760725858412
2020-03-03,GASTEIZ,1.0,9.0,11.0,5.0,9.1,3.9,17.8,3.4,259.0,21.3,57.4,1013.2,0,1,1,0,0.8051201847619235,-0.14848494865458461
2020-03-04,GASTEIZ,6.0,17.0,26.0,4.0,12.2,7.2,18.3,0.0,264.0,13.5,33.3,1016.9,0,1,3,3,0.8016033487390971,-0.15772197242801572
2020-03-05,GASTEIZ,1.0,9.0,11.0,5.0,10.7,3.4,14.0,2.6,254.0,23.2,50.0,1009.9,0,1,1,0,0.8011806919376009,-0.14726679195104272
2020-03-06,GASTEIZ,1.0,9.0,11.0,4.0,4.5,1.6,8.1,19.3,286.0,19.4,55.5,1018.0,0,1,1,0,0.8130652154364579,-0.14653383016435184
2020-03-07,GASTEIZ,4.0,20.0,25.0,5.0,6.8,1.4,11.0,1.0,326.0,12.7,35.2,1026.9,0,1,1,0,0.8137038843533878,-0.15686348672350942
2020-03-08,GASTEIZ,10.0,23.0,39.0,9.0,6.6,0.6,15.6,1.7,58.0,7.1,24.1,1025.3,0,1,1,0,0.8151376407176701,-0.16160632656512885
2020-03-09,GASTEIZ,2.0,16.0,19.0,5.0,7.8,4.2,10.5,1.0,301.0,12.6,37.0,1028.3,0,1,1,0,0.8118634584954763,-0.15752955067216814
2020-03-10,GASTEIZ,26.0,42.0,81.0,15.0,7.8,1.2,18.8,0.0,44.0,5.8,22.2,1027.5,0,1,1,3,0.813516723830832,-0.16374675224005494
2020-03-11,GASTEIZ,22.0,35.0,68.0,13.0,10.6,2.1,23.7,0.0,68.0,4.8,20.4,1024.7,0,1,1,3,0.807768842822094,-0.16563068717438761
2020-03-12,GASTEIZ,6.0,22.0,32.0,5.0,10.1,8.1,13.5,0.0,17.0,10.2,29.6,1023.3,0,1,1,3,0.8073536390380736,-0.16038404418620214
2020-03-13,GASTEIZ,6.0,21.0,31.0,2.0,7.3,1.0,11.5,0.0,23.0,13.1,29.6,1024.1,0,1,1,3,0.8124282198245799,-0.15658999929172077
2020-03-14,GASTEIZ,9.0,26.0,39.0,8.0,5.3,-2.5,14.9,0.0,49.0,4.5,22.2,1023.5,0,1,1,3,0.8184248139667487,-0.16343891479700554
2020-03-15,GASTEIZ,6.0,18.0,28.0,9.0,7.1,-1.8,19.9,22.2,14.0,7.3,29.6,1015.5,0,1,3,0,0.8099326185945599,-0.15803473797635398
2020-03-16,GASTEIZ,5.0,19.0,27.0,1.0,6.1,3.7,8.6,6.0,0.0,13.1,37.0,1019.1,0,1,1,0,0.8133999342547448,-0.15479967211169515
2020-03-17,GASTEIZ,7.0,25.0,35.0,5.0,8.7,5.9,11.0,0.1,19.0,9.0,22.2,1028.6,0,1,1,3,0.8110550649109874,-0.1613369492782918
2020-03-18,GASTEIZ,16.0,27.0,52.0,11.0,9.9,3.6,17.6,0.0,300.0,5.8,22.2,1027.2,0,1,1,3,0.8092343203879305,-0.16464979954081918
2020-03-19,GASTEIZ,2.0,12.0,16.0,12.0,11.3,5.2,19.3,0.0,196.0,7.9,29.6,1021.0,0,1,1,3,0.8052045517312052,-0.1627834566051219
2020-03-20,GASTEIZ,1.0,10.0,11.0,9.0,10.6,5.0,16.1,0.0,74.0,9.7,35.2,1016.6,0,1,3,3,0.8056980780470018,-0.16042728777286375
2020-03-21,GASTEIZ,1.0,9.0,11.0,9.0,10.7,4.8,16.6,0.0,69.0,9.1,27.8,1012.5,0,1,3,3,0.805170672977557,-0.16062882496542658
2020-03-22,GASTEIZ,4.0,16.0,22.0,14.0,8.9,2.0,17.7,0.0,42.0,7.7,25.9,1013.8,0,1,1,3,0.8092884586153071,-0.1612216235936842
2020-03-23,GASTEIZ,4.0,15.0,21.0,13.0,10.5,6.7,15.7,0.0,39.0,9.7,25.9,1018.0,0,1,1,3,0.8060594831153438,-0.16051490459952172
2020-03-24,GASTEIZ,4.0,22.0,28.0,9.0,9.9,3.9,17.7,0.0,43.0,7.0,24.1,1018.9,0,1,1,3,0.8080093681222926,-0.16278011318450944
2020-03-25,GASTEIZ,5.0,16.0,24.0,12.0,7.3,0.5,16.0,0.0,331.0,9.3,29.6,1016.5,0,1,1,3,0.8124565249181683,-0.15931678939542904
2020-03-26,GASTEIZ,3.0,14.0,18.0,10.0,6.3,-0.6,10.4,0.0,333.0,15.8,48.2,1013.9,0,1,1,3,0.8126582329263852,-0.1527385801758573
2020-03-27,GASTEIZ,6.0,23.0,32.0,16.0,4.4,-3.0,13.8,0.0,20.0,7.6,25.9,1016.3,0,1,1,3,0.8186995686600512,-0.15955218860515863
2020-03-28,GASTEIZ,4.0,18.0,25.0,14.0,6.6,-1.5,16.5,0.0,25.0,6.1,24.1,1019.8,0,1,1,3,0.8149988316497536,-0.16221692536078583
2020-03-29,GASTEIZ,4.0,15.0,21.0,16.0,4.8,-1.6,13.0,0.8,18.0,11.3,37.0,1022.5,0,1,1,0,0.8176080765215032,-0.15685652671866687
2020-03-30,GASTEIZ,4.0,12.0,18.0,1.0,2.1,-0.5,6.7,0.8,10.0,16.3,35.2,1020.9,0,1,1,0,0.8217146499662307,-0.15097779648341378
2020-03-31,GASTEIZ,3.0,12.0,16.0,4.0,4.0,-0.6,8.6,0.7,64.0,10.4,22.2,1015.1,0,1,1,0,0.8186115599087699,-0.1566328059493754
2020-04-01,GASTEIZ,1.0,10.0,12.0,2.0,8.9,7.8,11.8,2.1,106.0,11.7,29.6,1013.6,0,1,1,0,0.8080160842374376,-0.15730298415746868
2020-04-02,GASTEIZ,4.0,18.0,25.0,7.0,8.5,1.9,14.0,0.0,3.0,9.6,35.2,1015.5,0,1,1,3,0.8098448509796622,-0.1594828846771053
2020-04-03,GASTEIZ,4.0,21.0,28.0,12.0,5.9,-1.7,14.5,0.0,39.0,5.4,24.1,1019.7,0,1,1,3,0.8165678889413664,-0.16253132646332352
2020-04-04,GASTEIZ,4.0,15.0,20.0,9.0,9.5,-2.0,19.1,0.0,89.0,14.6,33.3,1016.5,0,1,3,3,0.8067617875067342,-0.15549014065054645
2020-04-05,GASTEIZ,1.0,5.0,6.0,6.0,14.0,8.0,19.6,0.7,160.0,17.4,37.0,1014.6,0,1,3,0,0.7966815040553493,-0.15467786836321307
2020-04-06,GASTEIZ,2.0,10.0,12.0,6.0,11.8,10.2,15.9,2.3,9.0,6.7,18.5,1019.8,0,1,1,0,0.8039980934963135,-0.16367778571562813
2020-04-07,GASTEIZ,1.0,11.0,13.0,6.0,11.8,7.5,16.4,0.0,52.0,6.0,29.6,1023.3,0,1,1,3,0.8049004435135703,-0.16494358912690327
2020-04-08,GASTEIZ,5.0,16.0,23.0,7.0,13.0,7.2,21.0,0.0,275.0,7.7,22.2,1023.1,0,1,1,3,0.8020510490808146,-0.16391655514609543
2020-04-09,GASTEIZ,1.0,11.0,13.0,7.0,14.0,5.3,23.1,0.0,284.0,5.5,25.9,1019.5,0,1,3,3,0.8001353485907151,-0.1660141204623563
2020-04-10,GASTEIZ,1.0,7.0,8.0,7.0,13.9,9.8,18.0,0.0,75.0,7.3,24.1,1019.5,0,1,3,3,0.7999151152284594,-0.1643387939160419
2020-04-11,GASTEIZ,1.0,7.0,9.0,3.0,13.4,9.6,17.4,2.5,27.0,5.3,20.4,1020.5,0,1,3,0,0.8011398872278467,-0.16569566038071412
2020-04-12,GASTEIZ,0.0,5.0,6.0,9.0,13.7,10.4,19.8,3.5,32.0,8.0,24.1,1016.3,0,1,3,0,0.7992739279106424,-0.16285520415351704
2020-04-13,GASTEIZ,2.0,8.0,11.0,10.0,12.9,8.0,19.8,0.0,62.0,13.7,31.5,1009.4,0,1,3,3,0.7992879512057165,-0.1571442356358558
2020-04-14,GASTEIZ,5.0,17.0,24.0,10.0,11.7,4.5,19.7,0.4,51.0,9.1,27.8,1013.1,0,1,3,0,0.803156678744524,-0.16107641441307444
2020-04-15,GASTEIZ,1.0,7.0,8.0,6.0,13.8,10.1,18.0,0.0,108.0,18.0,46.3,1012.7,0,1,3,3,0.796832893044474,-0.15395821261560783
2020-04-16,GASTEIZ,1.0,8.0,9.0,5.0,13.5,9.4,20.5,11.1,160.0,15.3,37.0,1014.0,0,1,1,0,0.7965791635866302,-0.15493852720122875
2020-04-17,GASTEIZ,2.0,12.0,16.0,3.0,13.1,6.5,21.0,0.3,226.0,8.6,35.2,1013.5,0,1,3,3,0.8005020956501675,-0.16220116594309864
2020-04-18,GASTEIZ,2.0,9.0,12.0,3.0,13.8,7.6,21.5,6.5,333.0,8.5,24.1,1015.3,0,1,3,0,0.7983967806475674,-0.16195882487353624
2020-04-19,GASTEIZ,3.0,10.0,14.0,2.0,11.5,10.4,13.2,0.3,5.0,9.1,29.6,1012.9,0,1,3,3,0.8035533447667206,-0.16098197841203893
2020-04-20,GASTEIZ,3.0,11.0,15.0,4.0,12.1,9.8,17.4,0.0,349.0,8.3,25.9,1009.5,0,1,3,3,0.8021853209349022,-0.16169180414443196
2020-04-21,GASTEIZ,2.0,11.0,14.0,4.0,10.3,8.2,12.2,10.3,350.0,8.9,31.5,1009.8,0,1,3,0,0.8041961615528079,-0.1590274104839508
2020-04-22,GASTEIZ,2.0,13.0,16.0,6.0,10.9,8.9,14.0,0.0,342.0,8.4,29.6,1016.8,0,1,1,3,0.8054190692200289,-0.16175711487649225
2020-04-23,GASTEIZ,6.0,16.0,25.0,8.0,12.8,5.3,20.6,0.0,58.0,6.0,18.5,1018.9,0,1,3,3,0.80237739587915,-0.16497232829474226
2020-04-24,GASTEIZ,5.0,16.0,24.0,8.0,14.9,11.8,21.3,0.0,10.0,4.0,24.1,1014.1,0,1,3,3,0.7980530667784579,-0.1672633976861261
2020-04-25,GASTEIZ,2.0,9.0,13.0,8.0,14.5,9.7,22.5,0.0,9.0,7.6,25.9,1010.2,0,1,3,3,0.7975739809793494,-0.1634564282665419
2020-04-26,GASTEIZ,2.0,7.0,9.0,4.0,14.1,11.2,20.0,23.0,33.0,8.2,22.2,1011.0,0,1,3,0,0.7949305573070307,-0.15979458127280816
2020-04-27,GASTEIZ,1.0,8.0,10.0,5.0,12.4,8.3,18.4,0.8,281.0,10.9,31.5,1010.5,0,1,3,0,0.8009633843802944,-0.15945834382121218
2020-04-28,GASTEIZ,2.0,9.0,12.0,3.0,10.4,7.0,16.5,0.4,296.0,11.3,35.2,1013.9,0,1,3,0,0.8053610713830871,-0.15858187123919054
2020-04-29,GASTEIZ,1.0,6.0,7.0,3.0,11.9,5.4,16.2,0.0,229.0,17.3,44.5,1015.0,0,1,3,3,0.8011023065826912,-0.1539666544864131
2020-04-30,GASTEIZ,0.0,3.0,3.0,4.0,14.2,11.2,18.8,0.0,224.0,34.2,46.3,1012.8,0,1,1,0,0.7922322514578825,-0.139466234749085
2020-05-01,GASTEIZ,1.0,4.0,5.0,2.0,16.2,12.4,23.0,2.0,233.0,21.5,48.2,1014.7,0,1,1,0,0.7910874940736403,-0.15177748326198418
2020-05-02,GASTEIZ,3.0,7.0,12.0,3.0,15.4,9.5,23.3,0.0,51.0,11.6,35.2,1019.4,0,1,3,3,0.7958598574118523,-0.1610983758912725
2020-05-03,GASTEIZ,2.0,7.0,11.0,4.0,16.8,7.0,27.2,0.0,15.0,5.3,22.2,1018.1,0,1,3,3,0.7943587793847184,-0.167305142084007
2020-05-04,GASTEIZ,5.0,12.0,19.0,7.0,18.4,9.3,28.1,3.4,60.0,9.2,31.5,1011.4,0,1,3,0,0.7889420454161288,-0.16340351528628833
2020-05-05,GASTEIZ,0.0,6.0,7.0,3.0,16.2,9.0,24.2,0.0,227.0,10.5,27.8,1014.7,0,1,3,3,0.7939655319579952,-0.1620068476178399
2020-05-06,GASTEIZ,7.0,16.0,27.0,8.0,15.4,6.0,25.7,0.0,39.0,6.1,25.9,1018.1,0,1,3,3,0.7970031929745607,-0.16595937933174582
2020-05-07,GASTEIZ,5.0,11.0,18.0,9.0,17.9,8.5,26.1,0.0,85.0,9.2,29.6,1016.6,0,1,3,3,0.7910475151892026,-0.16411780251837324
2020-05-08,GASTEIZ,1.0,7.0,8.0,6.0,18.0,13.3,25.8,29.2,147.0,12.3,29.6,1013.5,0,1,3,0,0.7854452677401427,-0.1572317712985139
2020-05-09,GASTEIZ,1.0,7.0,9.0,6.0,15.7,10.0,24.2,66.5,317.0,9.1,27.8,1009.4,0,1,1,0,0.7848651120720246,-0.1538333012447267
2020-05-10,GASTEIZ,0.0,4.0,4.0,2.0,12.7,11.0,17.0,0.9,303.0,10.3,37.0,1005.7,0,1,3,0,0.7999370317528093,-0.15966948194283379
2020-05-11,GASTEIZ,2.0,9.0,13.0,5.0,13.1,8.9,18.7,0.4,275.0,11.9,42.6,1007.2,0,1,3,0,0.7989966852255801,-0.15860408072702656
2020-05-12,GASTEIZ,4.0,11.0,17.0,7.0,11.6,9.3,17.0,6.7,29.0,9.0,25.9,1010.8,0,1,3,0,0.8021890238409914,-0.1600796978142667
2020-05-13,GASTEIZ,3.0,11.0,15.0,4.0,12.2,9.4,17.5,0.0,334.0,7.7,24.1,1006.0,0,1,3,3,0.80172610355602,-0.16194989805164595
2020-05-14,GASTEIZ,5.0,13.0,20.0,4.0,11.7,9.9,13.9,0.1,8.0,12.3,27.8,1007.5,0,1,3,3,0.8018134720799643,-0.1576883775789047
2020-05-15,GASTEIZ,3.0,13.0,18.0,8.0,10.5,8.9,15.1,0.0,345.0,10.6,35.2,1016.4,0,1,3,3,0.8056663823642012,-0.15954859784105876
2020-05-16,GASTEIZ,1.0,10.0,12.0,9.0,11.1,6.0,14.9,0.0,336.0,12.1,37.0,1022.2,0,1,1,3,0.8047596157813903,-0.1590022577066444
2020-05-17,GASTEIZ,3.0,10.0,14.0,8.0,11.3,3.9,19.0,0.0,15.0,11.0,35.2,1025.6,0,1,1,3,0.8049996268923041,-0.16040815203583397
2020-05-18,GASTEIZ,4.0,20.0,27.0,8.0,13.0,3.5,21.6,0.0,13.0,10.6,37.0,1025.5,0,1,1,3,0.8016430509119938,-0.16151509570147024
2020-05-19,GASTEIZ,4.0,18.0,24.0,8.0,14.5,5.5,23.0,0.0,28.0,10.4,35.2,1023.2,0,1,3,3,0.7983941061115374,-0.16214474731994577
2020-05-20,GASTEIZ,4.0,17.0,23.0,8.0,16.2,5.5,27.0,0.0,30.0,9.1,29.6,1019.1,0,1,3,3,0.7947942124371198,-0.16369013507396743
2020-05-21,GASTEIZ,2.0,16.0,20.0,9.0,17.8,7.2,28.7,0.0,59.0,5.2,20.4,1020.5,0,1,3,3,0.7926319996777444,-0.16806546722375104
2020-05-22,GASTEIZ,3.0,13.0,17.0,8.0,17.4,10.5,26.6,0.0,31.0,9.6,31.5,1023.3,0,1,3,3,0.7927265502813458,-0.1641651688042368
2020-05-23,GASTEIZ,3.0,7.0,12.0,2.0,13.7,7.7,16.0,0.0,0.0,15.2,35.2,1030.3,0,1,1,3,0.7996926405880024,-0.15810993716855182
2020-05-24,GASTEIZ,3.0,6.0,11.0,6.0,13.0,7.4,19.8,0.0,19.0,13.9,33.3,1030.7,0,1,1,3,0.8014593655615124,-0.15901512810178314
2020-05-25,GASTEIZ,4.0,14.0,20.0,6.0,14.5,9.1,24.0,0.0,7.0,8.6,35.2,1027.9,0,1,3,3,0.7993507768402287,-0.16421875262349953
2020-05-26,GASTEIZ,4.0,15.0,22.0,8.0,15.1,6.8,23.5,0.0,29.0,10.7,33.3,1028.6,0,1,3,3,0.7977235702812083,-0.16264802117939922
2020-05-27,GASTEIZ,3.0,14.0,19.0,9.0,17.6,7.1,27.5,0.0,18.0,6.3,25.9,1025.8,0,1,3,3,0.7933807100799867,-0.1674796452570033
2020-05-28,GASTEIZ,3.0,18.0,22.0,8.0,19.1,9.0,28.3,0.0,43.0,4.9,25.9,1022.3,0,1,3,3,0.7902770791112621,-0.16908350191647847
2020-05-29,GASTEIZ,7.0,22.0,33.0,10.0,18.2,8.0,28.3,0.0,29.0,7.9,33.3,1016.8,0,1,3,3,0.7907685063622297,-0.1654476296220017
2020-05-30,GASTEIZ,1.0,11.0,13.0,10.0,18.4,7.5,29.4,0.0,20.0,5.6,24.1,1013.8,0,1,3,3,0.7905628713200005,-0.16733757079854758
2020-05-31,GASTEIZ,1.0,8.0,9.0,9.0,18.5,12.0,25.9,1.5,135.0,7.1,24.1,1011.5,0,1,3,0,0.7895251581248681,-0.16560926202846982
2020-06-01,GASTEIZ,1.0,10.0,11.0,8.0,19.7,13.1,27.5,0.0,304.0,8.2,24.1,1013.6,0,1,3,3,0.7872999095205725,-0.16553939680587465
2020-06-02,GASTEIZ,5.0,18.0,26.0,13.0,19.0,10.5,27.2,1.0,351.0,5.8,24.1,1014.6,0,1,3,0,0.7892450939131801,-0.16736671386249027
2020-06-03,GASTEIZ,2.0,14.0,17.0,16.0,16.8,11.5,23.0,0.7,3.0,7.2,25.9,1010.0,0,1,3,0,0.792888677273493,-0.16472824142590756
2020-06-04,GASTEIZ,1.0,9.0,10.0,5.0,12.1,8.0,17.5,1.7,298.0,12.5,42.6,1008.2,0,1,3,0,0.800800164942159,-0.15754071332858982
2020-06-05,GASTEIZ,1.0,8.0,10.0,6.0,15.1,10.8,22.2,0.0,338.0,12.8,31.5,1012.9,0,1,3,3,0.7954463695889905,-0.15926531315633197
2020-06-06,GASTEIZ,2.0,7.0,9.0,6.0,14.8,12.0,21.0,12.4,31.0,10.0,31.5,1011.4,0,1,1,0,0.7947055786113676,-0.15990182533368252
2020-06-07,GASTEIZ,1.0,6.0,8.0,2.0,10.9,8.5,14.2,0.9,355.0,10.4,31.5,1013.9,0,1,3,0,0.8044868643159568,-0.15955353470170228
2020-06-08,GASTEIZ,1.0,7.0,9.0,2.0,11.4,9.0,16.1,0.5,292.0,10.9,33.3,1018.5,0,1,3,0,0.8039399411730647,-0.15980828669799327
2020-06-09,GASTEIZ,1.0,9.0,11.0,4.0,12.2,8.7,16.8,0.0,315.0,11.2,33.3,1020.8,0,1,3,3,0.8025864730523955,-0.1601736181413271
2020-06-10,GASTEIZ,2.0,13.0,17.0,7.0,12.7,8.0,17.5,0.3,11.0,7.4,25.9,1018.8,0,1,3,3,0.8021953112911111,-0.16361067336270688
2020-06-11,GASTEIZ,2.0,14.0,17.0,6.0,11.6,6.8,20.0,18.4,52.0,7.4,25.9,1008.1,0,1,3,0,0.8005268272665733,-0.15974062204692777
2020-06-12,GASTEIZ,1.0,7.0,8.0,3.0,11.8,5.5,19.7,3.3,207.0,15.2,44.5,1003.6,0,1,3,0,0.8000137838768068,-0.15431777606636388
2020-06-13,GASTEIZ,1.0,5.0,6.0,4.0,14.1,9.5,20.8,0.0,244.0,12.7,33.3,1012.8,0,1,3,3,0.7974814836452635,-0.15890300850113442
2020-06-14,GASTEIZ,1.0,6.0,8.0,5.0,15.3,9.5,21.7,0.0,349.0,10.8,27.8,1019.5,0,1,3,3,0.7962613152925468,-0.16178833214972094
2020-06-15,GASTEIZ,3.0,11.0,15.0,6.0,15.3,11.5,20.7,0.0,15.0,10.1,27.8,1021.8,0,1,3,3,0.7966870201472028,-0.16263940199689322
2020-06-16,GASTEIZ,2.0,11.0,14.0,5.0,13.9,10.2,20.7,3.3,19.0,9.2,25.9,1020.0,0,1,3,0,0.7990377172188453,-0.16223157760976215
